Password No., Original Entropy, Bcrypt Entropy, Argon2 Entropy
6276, 2.7500, 5.0899, 5.6450
6277, 3.3219, 5.3025, 5.2508
6278, 3.4183, 5.0314, 5.5006
6279, 3.4594, 5.1899, 5.5148
6280, 3.4594, 5.2691, 5.4931
6281, 3.1219, 5.1232, 5.4049
6282, 3.4594, 5.1440, 5.5419
6283, 3.4594, 4.8838, 5.4079
6284, 3.0000, 5.0566, 5.3458
6285, 2.9477, 5.1025, 5.4245
6286, 2.7500, 5.2358, 5.5097
6287, 3.4183, 4.9838, 5.5185
6288, 3.0000, 5.2216, 5.4489
6289, 3.4594, 5.2358, 5.4077
6290, 3.1699, 5.0899, 5.5932
6291, 3.4594, 4.9855, 5.4361
6292, 3.5850, 5.1090, 5.4607
6293, 3.4594, 5.1106, 5.4931
6294, 3.5850, 5.0025, 5.5047
6295, 2.9477, 5.0566, 5.5175
6296, 3.1699, 5.1151, 5.5570
6297, 3.4594, 5.1899, 5.5520
6298, 3.1699, 5.0773, 5.4100
6299, 3.2776, 4.9981, 5.5185
6300, 3.2776, 4.9964, 5.5676
6301, 3.4594, 5.1090, 5.4597
6302, 3.0000, 5.0440, 5.4438
6303, 3.5850, 5.1773, 5.3732
6304, 2.7500, 5.2440, 5.3742
6305, 2.7500, 4.9566, 5.4333
6306, 3.1219, 4.9106, 5.3252
6307, 3.2776, 5.2232, 5.4567
6308, 3.0000, 5.1899, 5.4127
6309, 3.0000, 5.2358, 5.4715
6310, 3.5850, 5.0631, 5.5469
6311, 3.1699, 4.8757, 5.4310
6312, 3.2516, 5.0817, 5.4232
6313, 3.2516, 5.0981, 5.3769
6314, 3.1699, 5.3358, 5.3890
6315, 2.7500, 5.0757, 5.3978
6316, 3.5850, 5.1691, 5.4645
6317, 3.5850, 5.2691, 5.6088
6318, 3.4594, 5.2025, 5.5587
6319, 2.6416, 4.9647, 5.2947
6320, 3.4183, 4.7461, 5.5236
6321, 3.2776, 5.2025, 5.3485
6322, 3.0000, 5.0631, 5.5570
6323, 3.1699, 5.0566, 5.5158
6324, 3.4594, 5.1232, 5.4851
6325, 3.1699, 4.9647, 5.4361
6326, 3.0000, 5.0314, 5.5097
6327, 3.4183, 4.8773, 5.5331
6328, 3.1219, 5.1566, 5.3576
6329, 3.1699, 5.0106, 5.4107
6330, 3.2776, 5.1232, 5.3715
6331, 2.9477, 5.0566, 5.5097
6332, 3.0000, 4.9188, 5.4823
6333, 3.3219, 5.0647, 5.6578
6334, 3.4594, 5.2484, 5.5263
6335, 3.2516, 5.1610, 5.4232
6336, 3.0000, 5.2358, 5.6088
6337, 3.2516, 5.1647, 5.4107
6338, 3.4594, 5.1647, 5.5236
6339, 3.5850, 5.1817, 5.4597
6340, 3.5850, 5.0691, 5.4722
6341, 3.1699, 5.0773, 5.5392
6342, 3.1699, 5.1899, 5.4300
6343, 2.7500, 5.3358, 5.4695
6344, 3.1699, 5.2691, 5.3715
6345, 2.9477, 5.2566, 5.4361
6346, 3.5850, 5.0899, 5.3407
6347, 3.3219, 5.1773, 5.4529
6348, 2.7500, 5.0647, 5.4813
6349, 3.2776, 4.9964, 5.3860
6350, 3.5850, 5.0440, 5.3820
6351, 3.4594, 5.1440, 5.4979
6352, 3.0000, 5.0899, 5.5175
6353, 3.1699, 5.0882, 5.5510
6354, 3.4183, 5.1440, 5.4333
6355, 3.0000, 5.2232, 5.4685
6356, 3.4183, 5.1566, 5.4235
6357, 3.3219, 5.2232, 5.4813
6358, 3.1699, 5.0647, 5.3921
6359, 3.5850, 5.1631, 5.3549
6360, 3.4594, 5.1440, 5.3988
6361, 3.5850, 5.0817, 5.4695
6362, 3.5850, 5.1647, 5.3332
6363, 2.7500, 5.0899, 5.4712
6364, 3.0958, 4.8899, 5.4361
6365, 3.4183, 5.0631, 5.4556
6366, 3.4594, 5.1691, 5.4722
6367, 3.3219, 4.9899, 5.4643
6368, 2.7500, 5.1358, 5.4333
6369, 2.9477, 4.9647, 5.4245
6370, 3.2516, 5.1314, 5.3732
6371, 3.5850, 5.1899, 5.4411
6372, 3.2776, 4.9838, 5.4462
6373, 3.1219, 5.1090, 5.4735
6374, 3.4594, 5.1566, 5.4411
6375, 3.4183, 5.1314, 5.4401
6376, 3.1699, 5.1396, 5.4235
6377, 3.2776, 5.2151, 5.4979
6378, 3.5850, 5.0773, 5.4255
6379, 3.1699, 5.0981, 5.4590
6380, 2.9477, 5.3151, 5.4441
6381, 3.5850, 5.0773, 5.4901
6382, 3.3219, 5.2232, 5.3008
6383, 3.1699, 4.8794, 5.3828
6384, 3.1699, 5.0773, 5.5469
6385, 3.3219, 5.1106, 5.3684
6386, 3.3219, 5.1817, 5.4350
6387, 3.2516, 5.2358, 5.4438
6388, 3.4594, 4.9964, 5.4712
6389, 3.5850, 5.0773, 5.4029
6390, 3.1887, 5.0691, 5.3603
6391, 3.0000, 5.2232, 5.2903
6392, 3.0000, 5.0981, 5.2792
6393, 3.1219, 5.1106, 5.6166
6394, 3.4594, 5.1358, 5.5019
6395, 3.0000, 5.1647, 5.4803
6396, 3.3219, 4.9899, 5.4361
6397, 3.2516, 5.2025, 5.4567
6398, 2.7500, 5.1981, 5.3691
6399, 3.4183, 5.1691, 5.3921
6400, 3.4183, 5.0232, 5.3732
6401, 3.4594, 5.0566, 5.3410
6402, 3.5850, 5.2484, 5.4232
6403, 3.4594, 5.0647, 5.5753
6404, 3.5850, 5.2899, 5.5469
6405, 3.0000, 5.0899, 5.3663
6406, 3.4183, 5.2484, 5.5520
6407, 3.3219, 5.1232, 5.4222
6408, 3.1219, 5.0631, 5.4813
6409, 3.0000, 5.2188, 5.4607
6410, 3.2516, 5.2484, 5.3870
6411, 3.3219, 5.1773, 5.5226
6412, 3.4183, 5.0188, 5.4597
6413, 3.3219, 5.0423, 5.4746
6414, 3.2776, 5.0773, 5.5442
6415, 3.1219, 5.1358, 5.4245
6416, 3.1219, 5.1691, 5.6105
6417, 3.0000, 5.1314, 5.5185
6418, 3.1699, 5.1647, 5.4411
6419, 3.4183, 4.9838, 5.5510
6420, 3.0000, 5.0691, 5.3793
6421, 3.2516, 5.0773, 5.4617
6422, 3.4183, 5.1216, 5.4617
6423, 3.1219, 4.9566, 5.4567
6424, 3.3219, 4.9423, 5.4245
6425, 3.0000, 5.1773, 5.3292
6426, 3.4594, 5.1647, 5.4658
6427, 3.4594, 5.0172, 5.3755
6428, 3.5850, 5.0773, 5.4391
6429, 3.0000, 5.0899, 5.5354
6430, 2.7500, 5.0647, 5.4489
6431, 3.4594, 5.1232, 5.4077
6432, 2.5000, 5.0216, 5.5019
6433, 3.1887, 5.1566, 5.2859
6434, 3.0000, 5.0773, 5.5520
6435, 3.1699, 5.0314, 5.4313
6436, 3.3219, 5.1106, 5.4668
6437, 3.0000, 5.1188, 5.4272
6438, 3.5850, 4.9817, 5.6010
6439, 3.1699, 5.0773, 5.4840
6440, 3.3219, 5.1106, 5.5108
6441, 3.4594, 5.1025, 5.5236
6442, 3.1699, 4.9505, 5.4026
6443, 3.0000, 5.0358, 5.6088
6444, 3.1219, 5.1440, 5.3948
6445, 3.4594, 5.2440, 5.6734
6446, 3.3219, 5.1151, 5.3458
6447, 2.7500, 5.1025, 5.4796
6448, 3.0000, 5.0151, 5.3951
6449, 3.4594, 5.2106, 5.4117
6450, 2.7500, 5.0647, 5.3025
6451, 3.4594, 5.2025, 5.4695
6452, 3.4594, 5.1297, 5.4272
6453, 3.4594, 4.9899, 5.4104
6454, 3.4183, 5.3025, 5.4489
6455, 3.1699, 5.0691, 5.5030
6456, 3.3219, 5.1773, 5.5158
6457, 3.1219, 5.1358, 5.3071
6458, 3.4183, 4.9631, 5.4411
6459, 3.3219, 5.1188, 5.4567
6460, 3.0000, 5.0899, 5.3509
6461, 2.9477, 5.2440, 5.3816
6462, 3.1699, 5.2566, 5.4773
6463, 3.0000, 5.1899, 5.5497
6464, 3.5850, 5.0440, 5.5185
6465, 3.3219, 5.1188, 5.4796
6466, 3.1699, 5.2151, 5.5510
6467, 3.0000, 5.0106, 5.4722
6468, 3.1699, 5.0358, 5.4942
6469, 3.1699, 4.9899, 5.4451
6470, 2.9477, 5.0691, 5.4773
6471, 3.2776, 5.0981, 5.5831
6472, 3.4594, 5.0106, 5.4232
6473, 3.1219, 5.1817, 5.4929
6474, 3.2776, 5.1358, 5.5587
6475, 3.5850, 5.0106, 5.3539
6476, 3.4183, 5.1025, 5.4567
6477, 3.4183, 5.1025, 5.5185
6478, 3.1699, 5.1566, 5.6372
6479, 3.3219, 5.2691, 5.4607
6480, 3.5850, 5.2358, 5.5158
6481, 3.4594, 5.0691, 5.5854
6482, 3.0000, 4.9522, 5.5290
6483, 3.1219, 5.1440, 5.4519
6484, 3.1699, 5.1358, 5.4154
6485, 3.5850, 5.3484, 5.4474
6486, 3.5850, 5.1566, 5.5185
6487, 3.1699, 5.2610, 5.6500
6488, 3.3219, 5.0647, 5.6088
6489, 3.0000, 5.2151, 5.4333
6490, 3.5850, 4.9855, 5.4746
6491, 3.0000, 5.1358, 5.3343
6492, 3.1219, 5.0155, 5.5286
6493, 3.0000, 5.0423, 5.4773
6494, 2.7500, 5.0773, 5.4617
6495, 3.1699, 5.0691, 5.5777
6496, 3.4594, 5.1232, 5.4823
6497, 3.2516, 5.1899, 5.5314
6498, 3.1699, 5.0773, 5.5057
6499, 2.9477, 4.9358, 5.5442
6500, 3.1699, 5.1899, 5.5236
6501, 3.5850, 5.1899, 5.4773
6502, 2.7500, 5.1691, 5.6088
6503, 3.5850, 5.1566, 5.4840
6504, 3.4594, 5.0899, 5.4864
6505, 3.2516, 4.9522, 5.4011
6506, 3.3219, 4.9838, 5.3113
6507, 3.5850, 5.0106, 5.4722
6508, 3.4183, 5.0981, 5.5097
6509, 3.3219, 5.2025, 5.4823
6510, 3.4594, 5.1440, 5.5135
6511, 3.4594, 5.0522, 5.4489
6512, 3.0000, 5.1151, 5.4386
6513, 3.1699, 5.0358, 5.3988
6514, 3.3219, 5.2358, 5.6372
6515, 3.3219, 5.0855, 5.4411
6516, 3.3219, 5.1647, 5.3657
6517, 3.1699, 5.0440, 5.4695
6518, 3.5850, 5.2440, 5.5676
6519, 3.0000, 5.0882, 5.4154
6520, 2.9477, 5.1358, 5.4773
6521, 3.0000, 5.0314, 5.4840
6522, 2.7500, 5.2691, 5.5070
6523, 3.3219, 5.0440, 5.4594
6524, 2.9477, 5.1440, 5.3458
6525, 3.1699, 5.0232, 5.6500
6526, 3.2776, 4.8253, 5.4090
6527, 3.1699, 4.8566, 5.5960
6528, 3.3219, 5.1899, 5.6166
6529, 2.5000, 5.2314, 5.4617
6530, 3.1699, 4.9440, 5.5006
6531, 3.4183, 4.9073, 5.5057
6532, 3.4594, 5.1358, 5.4942
6533, 3.0000, 5.0773, 5.4901
6534, 3.0000, 4.9899, 5.5547
6535, 2.9477, 5.0566, 5.3681
6536, 3.0221, 5.2566, 5.4401
6537, 3.3219, 5.1440, 5.4672
6538, 3.4594, 5.0106, 5.3059
6539, 3.4594, 4.8981, 5.5185
6540, 3.1699, 5.1817, 5.4773
6541, 2.9477, 5.1484, 5.4107
6542, 3.1699, 5.0566, 5.4313
6543, 2.9477, 5.0855, 5.5497
6544, 3.3219, 5.1964, 5.6027
6545, 3.0000, 5.1232, 5.4594
6546, 3.0000, 4.9691, 5.4796
6547, 3.0000, 5.2899, 5.3458
6548, 3.1219, 5.0691, 5.4205
6549, 3.3219, 5.1691, 5.3559
6550, 3.2776, 5.0106, 5.5236
6551, 2.9477, 5.2566, 5.4722
6552, 3.4594, 5.0314, 5.5185
6553, 3.4183, 5.1025, 5.3332
6554, 3.1219, 5.2025, 5.4090
6555, 3.1699, 5.2566, 5.5844
6556, 3.4594, 5.1817, 5.4594
6557, 3.0000, 5.0899, 5.4411
6558, 3.4594, 5.2106, 5.4645
6559, 3.5850, 5.0817, 5.3938
6560, 3.4183, 4.8981, 5.4154
6561, 3.5850, 5.1899, 5.3627
6562, 3.1699, 5.0882, 5.5510
6563, 3.4594, 5.2232, 5.3471
6564, 3.5850, 5.0631, 5.5057
6565, 3.2776, 5.1773, 5.4441
6566, 3.3219, 5.2025, 5.3823
6567, 3.4183, 5.1566, 5.4283
6568, 3.1699, 4.8603, 5.5882
6569, 3.4183, 5.2358, 5.3921
6570, 3.1699, 5.1566, 5.3870
6571, 2.8464, 5.0232, 5.4675
6572, 3.4594, 4.9855, 5.3576
6573, 3.1699, 5.1151, 5.6578
6574, 3.5850, 5.1899, 5.5341
6575, 2.7500, 4.9090, 5.4401
6576, 3.1699, 5.0106, 5.5030
6577, 3.3219, 5.1773, 5.5253
6578, 3.4594, 5.1232, 5.4451
6579, 3.1699, 5.0232, 5.4803
6580, 3.4594, 5.1566, 5.6010
6581, 2.9219, 5.0232, 5.4529
6582, 3.0958, 5.1882, 5.4262
6583, 3.1219, 5.1440, 5.4401
6584, 3.0000, 5.2232, 5.4117
6585, 2.7255, 5.1566, 5.4617
6586, 3.5850, 5.0232, 5.1376
6587, 3.1699, 5.0566, 5.5676
6588, 3.4183, 5.0232, 5.5303
6589, 3.4594, 5.2358, 5.4195
6590, 3.4594, 5.0773, 5.3330
6591, 3.3219, 5.0172, 5.5263
6592, 3.1699, 5.3232, 5.4607
6593, 3.0000, 5.1151, 5.4668
6594, 3.3219, 5.2025, 5.3860
6595, 3.1699, 5.1025, 5.4127
6596, 3.3219, 5.1025, 5.6010
6597, 3.5850, 5.0440, 5.4458
6598, 3.5850, 5.1232, 5.4556
6599, 2.7500, 5.1025, 5.3938
6600, 3.0000, 5.0062, 5.4529
6601, 3.1699, 4.8488, 5.5510
6602, 3.3219, 5.3025, 5.4685
6603, 3.4594, 5.0981, 5.4685
6604, 3.3219, 5.0297, 5.5175
6605, 3.2776, 5.0647, 5.4969
6606, 3.4183, 5.2358, 5.4451
6607, 3.2776, 5.1631, 5.5341
6608, 3.4594, 5.1314, 5.5057
6609, 3.2776, 4.7729, 5.3576
6610, 3.5850, 5.1440, 5.4539
6611, 3.0000, 5.0172, 5.5135
6612, 3.2516, 4.9566, 5.5148
6613, 2.7500, 4.9855, 5.5097
6614, 2.7500, 5.0025, 5.5726
6615, 3.4594, 5.1358, 5.4127
6616, 3.0000, 5.2358, 5.4851
6617, 2.7500, 5.0647, 5.3282
6618, 2.9477, 5.1484, 5.4195
6619, 3.4183, 5.1566, 5.4695
6620, 3.4183, 5.2358, 5.4929
6621, 3.0000, 5.2025, 5.3911
6622, 3.4594, 5.1358, 5.5175
6623, 3.2776, 5.1232, 5.3302
6624, 3.3219, 5.2314, 5.4823
6625, 3.5850, 5.1440, 5.6010
6626, 3.2776, 5.1358, 5.4773
6627, 3.4594, 5.0981, 5.5263
6628, 3.4183, 5.0691, 5.4594
6629, 3.2776, 5.1151, 5.5392
6630, 3.4183, 5.0522, 5.4104
6631, 3.2776, 5.2484, 5.4313
6632, 2.9219, 5.3151, 5.4830
6633, 2.9477, 5.2106, 5.4232
6634, 3.0000, 5.2566, 5.4952
6635, 3.4183, 4.9314, 5.4929
6636, 2.9477, 4.9062, 5.6088
6637, 3.0000, 5.2691, 5.5442
6638, 3.1219, 5.2025, 5.6477
6639, 3.1699, 5.0440, 5.6037
6640, 3.2776, 5.2817, 5.3948
6641, 3.5850, 5.0817, 5.5676
6642, 3.3219, 5.2232, 5.1970
6643, 3.3219, 5.2691, 5.5108
6644, 3.4594, 5.0773, 5.5097
6645, 3.1219, 5.1188, 5.4529
6646, 3.1699, 5.1522, 5.4077
6647, 2.9477, 4.9106, 5.4077
6648, 3.1699, 5.2566, 5.4929
6649, 2.7500, 5.1773, 5.2467
6650, 2.7500, 5.2566, 5.3810
6651, 3.0000, 5.1691, 5.4773
6652, 3.1219, 5.3232, 5.3194
6653, 2.9477, 5.1484, 5.4952
6654, 3.1219, 5.1440, 5.4685
6655, 3.1699, 5.1008, 5.4245
6656, 3.1219, 5.0106, 5.4813
6657, 3.1219, 5.0899, 5.3715
6658, 3.3219, 5.2232, 5.4117
6659, 3.1887, 5.0440, 5.4451
6660, 3.5850, 5.1773, 5.4361
6661, 2.9477, 5.1232, 5.6267
6662, 3.4594, 4.9899, 5.5135
6663, 3.0000, 4.9232, 5.3988
6664, 3.0000, 5.1691, 5.4773
6665, 3.0000, 5.2106, 5.4617
6666, 3.3219, 4.9647, 5.4117
6667, 3.4183, 4.9817, 5.5253
6668, 3.3219, 5.1232, 5.5263
6669, 3.1699, 4.9505, 5.4881
6670, 2.7500, 5.0899, 5.5716
6671, 3.4594, 5.0297, 5.5060
6672, 3.5850, 5.3151, 5.4361
6673, 3.4594, 5.1631, 5.3599
6674, 3.4594, 5.2232, 5.4823
6675, 3.3219, 5.3232, 5.4167
6676, 3.1219, 5.0549, 5.3456
6677, 3.1219, 5.1899, 5.4567
6678, 3.0958, 5.1106, 5.5263
6679, 2.9477, 5.1276, 5.3833
6680, 3.0000, 5.1484, 5.3694
6681, 3.3219, 5.0423, 5.4901
6682, 3.3219, 5.1025, 5.3755
6683, 3.2776, 5.1106, 5.3681
6684, 3.3219, 5.1025, 5.4891
6685, 3.3219, 5.1566, 5.4773
6686, 3.1699, 5.1358, 5.3860
6687, 3.2516, 5.2232, 5.4361
6688, 3.1699, 4.9773, 5.5158
6689, 3.0958, 5.2691, 5.3948
6690, 3.0000, 5.0106, 5.4077
6691, 3.4183, 5.1358, 5.4100
6692, 3.3219, 5.0297, 5.3420
6693, 3.0000, 5.1773, 5.5364
6694, 3.0000, 5.1358, 5.5587
6695, 3.1699, 5.0981, 5.4567
6696, 3.0000, 5.0647, 5.4451
6697, 3.3219, 5.2025, 5.4272
6698, 3.4594, 4.9964, 5.5108
6699, 2.7255, 5.1314, 5.4942
6700, 3.1219, 5.0675, 5.5215
6701, 3.3219, 4.9314, 5.4205
6702, 3.1219, 5.1440, 5.5392
6703, 3.2516, 5.0899, 5.3883
6704, 3.0000, 4.9440, 5.3461
6705, 3.5850, 5.1899, 5.3086
6706, 3.3219, 5.3025, 5.4374
6707, 3.5850, 5.1899, 5.4645
6708, 3.4594, 5.0188, 5.4361
6709, 3.2516, 5.1232, 5.3734
6710, 3.2776, 4.9440, 5.4323
6711, 3.0000, 5.0566, 5.4735
6712, 3.4183, 5.0440, 5.4712
6713, 3.4183, 5.1817, 5.3322
6714, 3.0000, 5.1025, 5.5276
6715, 3.4594, 5.0729, 5.4255
6716, 3.5850, 5.2216, 5.5057
6717, 2.9477, 5.1151, 5.4222
6718, 3.3219, 5.1566, 5.5854
6719, 3.3219, 5.2691, 5.3627
6720, 3.3219, 5.1106, 5.4361
6721, 2.9219, 5.0964, 5.5263
6722, 3.1699, 4.9505, 5.4952
6723, 3.2776, 5.1566, 5.4556
6724, 3.5850, 4.9270, 5.5019
6725, 3.4183, 5.1566, 5.3715
6726, 3.2776, 5.2106, 5.4144
6727, 2.7500, 5.1440, 5.5547
6728, 3.4594, 5.0691, 5.5314
6729, 3.4183, 5.1106, 5.6010
6730, 3.0958, 5.0297, 5.4969
6731, 2.9219, 5.0566, 5.4154
6732, 3.2516, 5.0440, 5.3498
6733, 3.4183, 5.2106, 5.2633
6734, 3.2776, 5.0358, 5.5676
6735, 3.1699, 4.9090, 5.5753
6736, 3.1219, 5.1773, 5.4773
6737, 3.3219, 5.1691, 5.3353
6738, 3.3219, 5.2899, 5.4647
6739, 3.0000, 5.0549, 5.3820
6740, 3.4594, 5.1358, 5.5188
6741, 3.4594, 4.9964, 5.4313
6742, 3.4594, 5.1073, 5.4438
6743, 3.4183, 4.9423, 5.5520
6744, 2.7500, 5.1232, 5.4384
6745, 3.1699, 4.9522, 5.3820
6746, 3.3219, 4.9290, 5.5108
6747, 2.9477, 5.1090, 5.4384
6748, 3.5850, 5.0566, 5.4361
6749, 3.5850, 5.2314, 5.4634
6750, 3.2516, 5.2440, 5.6088
6751, 3.0000, 5.0025, 5.4617
6752, 3.1699, 5.0855, 5.5314
6753, 2.9477, 5.1440, 5.6010
6754, 3.4183, 4.9647, 5.4384
6755, 3.4183, 5.2151, 5.4283
6756, 2.7500, 5.1090, 5.4283
6757, 3.4183, 4.9396, 5.5419
6758, 3.4594, 5.1899, 5.4144
6759, 3.3219, 4.9396, 5.6088
6760, 3.0000, 5.2440, 5.5469
6761, 3.3219, 5.2025, 5.3988
6762, 3.1699, 5.2232, 5.5185
6763, 3.2776, 5.1981, 5.4117
6764, 3.3219, 5.1566, 5.5854
6765, 3.1699, 5.2566, 5.4800
6766, 2.9219, 5.0773, 5.4929
6767, 3.3219, 5.0899, 5.4056
6768, 3.1219, 5.1106, 5.4594
6769, 2.9477, 5.2943, 5.5960
6770, 3.5850, 5.0981, 5.5135
6771, 3.4594, 4.9757, 5.4077
6772, 2.7500, 5.1773, 5.4438
6773, 3.0958, 4.9981, 5.4077
6774, 3.5850, 4.9440, 5.4310
6775, 3.2776, 5.1566, 5.4763
6776, 3.3219, 5.0440, 5.4272
6777, 3.0000, 5.1522, 5.4529
6778, 3.4594, 5.0566, 5.4823
6779, 3.0000, 5.1232, 5.4675
6780, 3.4594, 5.2358, 5.4607
6781, 2.7500, 5.1106, 5.4929
6782, 3.4594, 4.9964, 5.5314
6783, 3.1699, 5.3358, 5.5676
6784, 3.1699, 4.8750, 5.4489
6785, 3.4594, 5.1691, 5.5057
6786, 3.4183, 5.0232, 5.4428
6787, 3.2516, 5.1566, 5.5459
6788, 3.2516, 5.2691, 5.3252
6789, 3.1219, 5.0232, 5.4580
6790, 3.4594, 5.1773, 5.3870
6791, 3.0000, 5.0106, 5.4763
6792, 3.4183, 5.1773, 5.3694
6793, 3.1219, 5.0276, 5.3820
6794, 2.7500, 4.9899, 5.6010
6795, 3.5850, 5.0773, 5.4306
6796, 3.1699, 5.0379, 5.4016
6797, 3.5850, 5.3025, 5.3852
6798, 2.9477, 5.0440, 5.4773
6799, 3.0000, 5.0281, 5.5030
6800, 3.5850, 5.0773, 5.4438
6801, 2.9477, 5.1691, 5.3938
6802, 3.1699, 5.2440, 5.5621
6803, 3.4183, 5.0358, 5.4127
6804, 2.7255, 5.0232, 5.5804
6805, 3.0000, 5.1773, 5.4725
6806, 3.2776, 5.1106, 5.6166
6807, 3.3219, 5.1566, 5.4851
6808, 3.5850, 5.1106, 5.2349
6809, 3.1699, 5.0647, 5.5537
6810, 3.0000, 4.8165, 5.5469
6811, 3.1219, 5.0090, 5.3971
6812, 3.2776, 5.1691, 5.3833
6813, 3.2776, 5.0566, 5.3793
6814, 3.1219, 5.1566, 5.3288
6815, 3.5850, 5.1566, 5.4333
6816, 2.7500, 5.1691, 5.5419
6817, 3.3219, 4.9647, 5.5314
6818, 2.9477, 5.2151, 5.5158
6819, 3.4594, 5.1025, 5.5175
6820, 3.1219, 5.3151, 5.3021
6821, 3.4594, 5.2232, 5.4438
6822, 3.4594, 4.8090, 5.4361
6823, 2.7500, 4.9423, 5.4539
6824, 3.1219, 5.0647, 5.5002
6825, 3.0000, 5.0549, 5.4509
6826, 3.1699, 5.1232, 5.4310
6827, 3.5850, 5.0297, 5.4840
6828, 3.1699, 5.1297, 5.5432
6829, 3.2516, 4.9981, 5.4029
6830, 3.4594, 5.2025, 5.3410
6831, 3.4594, 5.0981, 5.4519
6832, 3.2776, 5.0566, 5.3103
6833, 3.3219, 5.1106, 5.2958
6834, 3.4594, 5.0297, 5.4901
6835, 3.1219, 5.0757, 5.4232
6836, 3.4594, 5.0232, 5.4813
6837, 3.2776, 5.0090, 5.4901
6838, 3.1699, 5.0899, 5.5185
6839, 3.5850, 5.1358, 5.4722
6840, 3.5850, 5.1817, 5.5520
6841, 3.0000, 5.2151, 5.5459
6842, 3.2776, 5.0046, 5.3288
6843, 3.0000, 5.2691, 5.2819
6844, 3.3219, 5.1232, 5.5392
6845, 3.2516, 5.1106, 5.4361
6846, 3.2776, 5.0610, 5.4107
6847, 3.4594, 5.1647, 5.3153
6848, 3.5850, 4.9773, 5.5753
6849, 3.4594, 4.9631, 5.5185
6850, 3.2776, 5.1691, 5.4539
6851, 3.1699, 5.2691, 5.4556
6852, 3.4594, 4.8029, 5.3911
6853, 3.3219, 4.7794, 5.5392
6854, 3.3219, 5.2151, 5.4232
6855, 3.1699, 5.1232, 5.5080
6856, 2.7500, 4.9981, 5.5135
6857, 3.1699, 5.2232, 5.4763
6858, 3.5850, 5.1358, 5.4937
6859, 3.1699, 4.9838, 5.5290
6860, 3.5850, 5.0647, 5.5263
6861, 3.3219, 4.9522, 5.5097
6862, 3.4594, 5.0566, 5.5030
6863, 2.9477, 4.9314, 5.6528
6864, 3.0850, 5.1314, 5.6345
6865, 3.5850, 5.0522, 5.4174
6866, 2.7500, 5.2817, 5.4645
6867, 3.4594, 5.0773, 5.4401
6868, 3.2516, 5.0647, 5.3742
6869, 3.5850, 5.1691, 5.5625
6870, 3.4594, 5.2484, 5.4617
6871, 3.1699, 5.0964, 5.4182
6872, 3.0000, 5.1691, 5.4323
6873, 3.2516, 4.9549, 5.4077
6874, 3.4183, 5.1106, 5.5175
6875, 3.2776, 5.0188, 5.5726
6876, 3.0000, 5.1358, 5.4107
6877, 3.2516, 5.0899, 5.4451
6878, 3.5850, 5.0270, 5.4722
6879, 3.1699, 5.1314, 5.5158
6880, 3.1219, 5.2025, 5.4668
6881, 3.5850, 4.9712, 5.5175
6882, 3.1219, 5.0106, 5.5185
6883, 3.1219, 5.2232, 5.4479
6884, 3.2776, 5.1817, 5.4556
6885, 3.3219, 5.2691, 5.4411
6886, 2.7500, 5.0675, 5.3561
6887, 3.4183, 5.1566, 5.4262
6888, 3.2776, 5.0981, 5.5286
6889, 3.2776, 5.0314, 5.3603
6890, 3.1699, 5.0691, 5.5570
6891, 3.1699, 4.8505, 5.5909
6892, 3.1219, 5.1188, 5.3850
6893, 3.1699, 5.0522, 5.4260
6894, 3.2776, 5.1232, 5.4306
6895, 3.4594, 5.1232, 5.5314
6896, 3.1699, 5.1314, 5.5019
6897, 3.4594, 5.1151, 5.4735
6898, 3.4594, 5.1981, 5.6061
6899, 3.0000, 4.9314, 5.5057
6900, 3.2516, 5.1232, 5.4813
6901, 3.1699, 4.9046, 5.4567
6902, 2.7500, 5.0647, 5.5213
6903, 3.1699, 5.0773, 5.4255
6904, 3.0000, 5.2440, 5.2626
6905, 3.4594, 5.0440, 5.4232
6906, 3.1699, 4.9522, 5.4411
6907, 3.1219, 5.1899, 5.3046
6908, 3.0000, 5.2566, 5.5135
6909, 3.0000, 4.9172, 5.3694
6910, 3.5850, 5.2106, 5.4489
6911, 2.7500, 5.0691, 5.3420
6912, 3.0000, 5.0631, 5.4182
6913, 3.5850, 5.0106, 5.3627
6914, 3.1699, 5.1151, 5.4773
6915, 3.3219, 5.0314, 5.4645
6916, 3.2776, 5.2440, 5.4952
6917, 3.2776, 5.0899, 5.5080
6918, 3.1699, 4.9855, 5.4205
6919, 3.1699, 4.9631, 5.4901
6920, 3.0000, 4.9773, 5.5209
6921, 3.4594, 5.1025, 5.3978
6922, 2.7500, 5.0981, 5.3911
6923, 3.3219, 5.1232, 5.5949
6924, 3.5850, 5.1440, 5.4066
6925, 3.5850, 5.1691, 5.5263
6926, 3.1699, 5.0106, 5.3475
6927, 3.4594, 5.3484, 5.5108
6928, 3.3219, 4.9773, 5.5628
6929, 3.2516, 5.1566, 5.3526
6930, 3.0000, 5.1216, 5.3448
6931, 3.3219, 5.2691, 5.3961
6932, 3.0000, 5.1817, 5.4117
6933, 3.1699, 5.0297, 5.3833
6934, 3.0000, 5.1151, 5.3627
6935, 3.3219, 5.0773, 5.5419
6936, 2.8464, 5.0566, 5.5598
6937, 3.1699, 5.1691, 5.3971
6938, 3.5850, 5.1566, 5.4580
6939, 3.0000, 5.1566, 5.6115
6940, 3.4594, 5.1566, 5.4864
